user,arn,user_creation_time,password_enabled,password_last_used,mfa_active,access_key_1_active,access_key_1_last_rotated,access_key_1_last_used_date
user-security-125,arn:aws:iam::123456789012:user/user-security-125,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,false,true,2025-11-03T02:27:06.023424+00:00,2025-11-04T02:27:06.023424+00:00
user-devops-126,arn:aws:iam::123456789012:user/user-devops-126,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,false,true,2026-03-20T02:27:06.023424+00:00,2026-03-21T02:27:06.023424+00:00
user-hr-127,arn:aws:iam::123456789012:user/user-hr-127,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,false,true,2026-03-16T02:27:06.023424+00:00,2026-03-17T02:27:06.023424+00:00
user-devops-128,arn:aws:iam::123456789012:user/user-devops-128,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,true,true,2026-01-05T02:27:06.023424+00:00,2026-01-06T02:27:06.023424+00:00
user-finance-129,arn:aws:iam::123456789012:user/user-finance-129,2025-04-29T02:27:06.023424+00:00,true,2026-04-24T02:27:06.023424+00:00,true,true,2026-03-20T02:27:06.023424+00:00,2026-03-21T02:27:06.023424+00:00
user-hr-130,arn:aws:iam::123456789012:user/user-hr-130,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,false,false,N/A,N/A
user-security-131,arn:aws:iam::123456789012:user/user-security-131,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,false,false,N/A,N/A
user-devops-132,arn:aws:iam::123456789012:user/user-devops-132,2025-04-29T02:27:06.023424+00:00,true,2026-04-21T02:27:06.023424+00:00,true,true,2026-01-28T02:27:06.023424+00:00,2026-01-29T02:27:06.023424+00:00
user-security-133,arn:aws:iam::123456789012:user/user-security-133,2025-04-29T02:27:06.023424+00:00,true,2026-04-28T02:27:06.023424+00:00,true,true,2025-11-15T02:27:06.023424+00:00,2025-11-16T02:27:06.023424+00:00
user-engineering-134,arn:aws:iam::123456789012:user/user-engineering-134,2025-04-29T02:27:06.023424+00:00,true,2026-04-21T02:27:06.023424+00:00,true,true,2026-04-15T02:27:06.023424+00:00,2026-04-16T02:27:06.023424+00:00
user-product-135,arn:aws:iam::123456789012:user/user-product-135,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,false,true,2026-03-11T02:27:06.023424+00:00,2026-03-12T02:27:06.023424+00:00
user-finance-136,arn:aws:iam::123456789012:user/user-finance-136,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,true,true,2026-02-23T02:27:06.023424+00:00,2026-02-24T02:27:06.023424+00:00
user-product-137,arn:aws:iam::123456789012:user/user-product-137,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,true,true,2026-02-10T02:27:06.023424+00:00,2026-02-11T02:27:06.023424+00:00
user-engineering-138,arn:aws:iam::123456789012:user/user-engineering-138,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,true,true,2026-04-21T02:27:06.023424+00:00,2026-04-22T02:27:06.023424+00:00
user-hr-139,arn:aws:iam::123456789012:user/user-hr-139,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,true,true,2025-11-22T02:27:06.023424+00:00,2025-11-23T02:27:06.023424+00:00
user-finance-140,arn:aws:iam::123456789012:user/user-finance-140,2025-04-29T02:27:06.023424+00:00,true,2026-04-22T02:27:06.023424+00:00,true,true,2026-02-05T02:27:06.023424+00:00,2026-02-06T02:27:06.023424+00:00
user-engineering-141,arn:aws:iam::123456789012:user/user-engineering-141,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,true,true,2025-11-14T02:27:06.023424+00:00,2025-11-15T02:27:06.023424+00:00
user-devops-142,arn:aws:iam::123456789012:user/user-devops-142,2025-04-29T02:27:06.023424+00:00,true,2026-04-24T02:27:06.023424+00:00,true,false,N/A,N/A
user-hr-143,arn:aws:iam::123456789012:user/user-hr-143,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,true,true,2026-02-04T02:27:06.023424+00:00,2026-02-05T02:27:06.023424+00:00
user-engineering-144,arn:aws:iam::123456789012:user/user-engineering-144,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,false,true,2026-01-05T02:27:06.023424+00:00,2026-01-06T02:27:06.023424+00:00
user-devops-145,arn:aws:iam::123456789012:user/user-devops-145,2025-04-29T02:27:06.023424+00:00,true,2026-04-24T02:27:06.023424+00:00,true,true,2026-02-07T02:27:06.023424+00:00,2026-02-08T02:27:06.023424+00:00
user-product-146,arn:aws:iam::123456789012:user/user-product-146,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,true,true,2025-12-25T02:27:06.023424+00:00,2025-12-26T02:27:06.023424+00:00
user-finance-147,arn:aws:iam::123456789012:user/user-finance-147,2025-04-29T02:27:06.023424+00:00,true,2026-04-25T02:27:06.023424+00:00,true,false,N/A,N/A
user-product-148,arn:aws:iam::123456789012:user/user-product-148,2025-04-29T02:27:06.023424+00:00,true,2026-04-21T02:27:06.023424+00:00,false,true,2026-02-24T02:27:06.023424+00:00,2026-02-25T02:27:06.023424+00:00
user-product-149,arn:aws:iam::123456789012:user/user-product-149,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,false,true,2026-03-11T02:27:06.023424+00:00,2026-03-12T02:27:06.023424+00:00
user-devops-150,arn:aws:iam::123456789012:user/user-devops-150,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,true,true,2026-04-13T02:27:06.023424+00:00,2026-04-14T02:27:06.023424+00:00
user-product-151,arn:aws:iam::123456789012:user/user-product-151,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,false,true,2026-04-14T02:27:06.023424+00:00,2026-04-15T02:27:06.023424+00:00
user-hr-152,arn:aws:iam::123456789012:user/user-hr-152,2025-04-29T02:27:06.023424+00:00,true,2026-04-22T02:27:06.023424+00:00,false,true,2025-11-21T02:27:06.023424+00:00,2025-11-22T02:27:06.023424+00:00
user-engineering-153,arn:aws:iam::123456789012:user/user-engineering-153,2025-04-29T02:27:06.023424+00:00,true,2026-04-25T02:27:06.023424+00:00,true,true,2025-11-22T02:27:06.023424+00:00,2025-11-23T02:27:06.023424+00:00
user-product-154,arn:aws:iam::123456789012:user/user-product-154,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,true,true,2026-01-27T02:27:06.023424+00:00,2026-01-28T02:27:06.023424+00:00
user-security-155,arn:aws:iam::123456789012:user/user-security-155,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,true,true,2026-01-05T02:27:06.023424+00:00,2026-01-06T02:27:06.023424+00:00
user-devops-156,arn:aws:iam::123456789012:user/user-devops-156,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,true,true,2026-03-02T02:27:06.023424+00:00,2026-03-03T02:27:06.023424+00:00
user-security-157,arn:aws:iam::123456789012:user/user-security-157,2025-04-29T02:27:06.023424+00:00,true,2026-04-28T02:27:06.023424+00:00,true,true,2026-03-26T02:27:06.023424+00:00,2026-03-27T02:27:06.023424+00:00
user-security-158,arn:aws:iam::123456789012:user/user-security-158,2025-04-29T02:27:06.023424+00:00,true,2026-04-25T02:27:06.023424+00:00,false,false,N/A,N/A
user-hr-159,arn:aws:iam::123456789012:user/user-hr-159,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,true,true,2026-04-11T02:27:06.023424+00:00,2026-04-12T02:27:06.023424+00:00
user-engineering-160,arn:aws:iam::123456789012:user/user-engineering-160,2025-04-29T02:27:06.023424+00:00,true,2026-04-22T02:27:06.023424+00:00,true,false,N/A,N/A
user-security-161,arn:aws:iam::123456789012:user/user-security-161,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,true,true,2026-01-12T02:27:06.023424+00:00,2026-01-13T02:27:06.023424+00:00
user-security-162,arn:aws:iam::123456789012:user/user-security-162,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,false,true,2026-01-23T02:27:06.023424+00:00,2026-01-24T02:27:06.023424+00:00
user-product-163,arn:aws:iam::123456789012:user/user-product-163,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,true,false,N/A,N/A
user-hr-164,arn:aws:iam::123456789012:user/user-hr-164,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,false,true,2026-03-13T02:27:06.023424+00:00,2026-03-14T02:27:06.023424+00:00
user-finance-165,arn:aws:iam::123456789012:user/user-finance-165,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,true,false,N/A,N/A
user-finance-166,arn:aws:iam::123456789012:user/user-finance-166,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,true,false,N/A,N/A
user-product-167,arn:aws:iam::123456789012:user/user-product-167,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,false,false,N/A,N/A
user-product-168,arn:aws:iam::123456789012:user/user-product-168,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,true,true,2026-01-23T02:27:06.023424+00:00,2026-01-24T02:27:06.023424+00:00
user-hr-169,arn:aws:iam::123456789012:user/user-hr-169,2025-04-29T02:27:06.023424+00:00,true,2026-04-25T02:27:06.023424+00:00,true,true,2025-11-14T02:27:06.023424+00:00,2025-11-15T02:27:06.023424+00:00
user-engineering-170,arn:aws:iam::123456789012:user/user-engineering-170,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,true,true,2025-12-14T02:27:06.023424+00:00,2025-12-15T02:27:06.023424+00:00
user-security-171,arn:aws:iam::123456789012:user/user-security-171,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,false,true,2026-02-13T02:27:06.023424+00:00,2026-02-14T02:27:06.023424+00:00
user-finance-172,arn:aws:iam::123456789012:user/user-finance-172,2025-04-29T02:27:06.023424+00:00,true,2026-04-28T02:27:06.023424+00:00,false,false,N/A,N/A
user-product-173,arn:aws:iam::123456789012:user/user-product-173,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,true,false,N/A,N/A
user-engineering-174,arn:aws:iam::123456789012:user/user-engineering-174,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,false,false,N/A,N/A
user-product-175,arn:aws:iam::123456789012:user/user-product-175,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,true,true,2025-12-04T02:27:06.023424+00:00,2025-12-05T02:27:06.023424+00:00
user-engineering-176,arn:aws:iam::123456789012:user/user-engineering-176,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,true,true,2025-12-21T02:27:06.023424+00:00,2025-12-22T02:27:06.023424+00:00
user-product-177,arn:aws:iam::123456789012:user/user-product-177,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,true,true,2026-03-30T02:27:06.023424+00:00,2026-03-31T02:27:06.023424+00:00
user-engineering-178,arn:aws:iam::123456789012:user/user-engineering-178,2025-04-29T02:27:06.023424+00:00,true,2026-04-22T02:27:06.023424+00:00,true,false,N/A,N/A
user-security-179,arn:aws:iam::123456789012:user/user-security-179,2025-04-29T02:27:06.023424+00:00,true,2026-04-25T02:27:06.023424+00:00,true,false,N/A,N/A
user-finance-180,arn:aws:iam::123456789012:user/user-finance-180,2025-04-29T02:27:06.023424+00:00,true,2026-04-21T02:27:06.023424+00:00,true,true,2025-12-17T02:27:06.023424+00:00,2025-12-18T02:27:06.023424+00:00
user-security-181,arn:aws:iam::123456789012:user/user-security-181,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,true,false,N/A,N/A
user-devops-182,arn:aws:iam::123456789012:user/user-devops-182,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,true,true,2025-12-25T02:27:06.023424+00:00,2025-12-26T02:27:06.023424+00:00
user-engineering-183,arn:aws:iam::123456789012:user/user-engineering-183,2025-04-29T02:27:06.023424+00:00,true,2026-04-24T02:27:06.023424+00:00,true,true,2026-02-13T02:27:06.023424+00:00,2026-02-14T02:27:06.023424+00:00
user-product-184,arn:aws:iam::123456789012:user/user-product-184,2025-04-29T02:27:06.023424+00:00,true,2026-04-24T02:27:06.023424+00:00,true,false,N/A,N/A
user-hr-185,arn:aws:iam::123456789012:user/user-hr-185,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,true,true,2026-04-20T02:27:06.023424+00:00,2026-04-21T02:27:06.023424+00:00
user-security-186,arn:aws:iam::123456789012:user/user-security-186,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,true,false,N/A,N/A
user-security-187,arn:aws:iam::123456789012:user/user-security-187,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,false,false,N/A,N/A
user-finance-188,arn:aws:iam::123456789012:user/user-finance-188,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,true,true,2025-10-31T02:27:06.023424+00:00,2025-11-01T02:27:06.023424+00:00
user-hr-189,arn:aws:iam::123456789012:user/user-hr-189,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,false,true,2026-02-02T02:27:06.023424+00:00,2026-02-03T02:27:06.023424+00:00
user-security-190,arn:aws:iam::123456789012:user/user-security-190,2025-04-29T02:27:06.023424+00:00,true,2026-04-25T02:27:06.023424+00:00,true,false,N/A,N/A
user-product-191,arn:aws:iam::123456789012:user/user-product-191,2025-04-29T02:27:06.023424+00:00,true,2026-04-28T02:27:06.023424+00:00,true,false,N/A,N/A
user-product-192,arn:aws:iam::123456789012:user/user-product-192,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,false,true,2026-03-11T02:27:06.023424+00:00,2026-03-12T02:27:06.023424+00:00
user-finance-193,arn:aws:iam::123456789012:user/user-finance-193,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,true,true,2026-01-06T02:27:06.023424+00:00,2026-01-07T02:27:06.023424+00:00
user-finance-194,arn:aws:iam::123456789012:user/user-finance-194,2025-04-29T02:27:06.023424+00:00,true,2026-04-22T02:27:06.023424+00:00,false,false,N/A,N/A
user-security-195,arn:aws:iam::123456789012:user/user-security-195,2025-04-29T02:27:06.023424+00:00,true,2026-04-24T02:27:06.023424+00:00,false,true,2025-12-24T02:27:06.023424+00:00,2025-12-25T02:27:06.023424+00:00
user-engineering-196,arn:aws:iam::123456789012:user/user-engineering-196,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,true,true,2025-11-06T02:27:06.023424+00:00,2025-11-07T02:27:06.023424+00:00
user-devops-197,arn:aws:iam::123456789012:user/user-devops-197,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,false,true,2026-01-30T02:27:06.023424+00:00,2026-01-31T02:27:06.023424+00:00
user-product-198,arn:aws:iam::123456789012:user/user-product-198,2025-04-29T02:27:06.023424+00:00,true,2026-04-21T02:27:06.023424+00:00,true,true,2026-01-12T02:27:06.023424+00:00,2026-01-13T02:27:06.023424+00:00
user-devops-199,arn:aws:iam::123456789012:user/user-devops-199,2025-04-29T02:27:06.023424+00:00,true,2026-04-22T02:27:06.023424+00:00,true,true,2026-03-07T02:27:06.023424+00:00,2026-03-08T02:27:06.023424+00:00
user-devops-200,arn:aws:iam::123456789012:user/user-devops-200,2025-04-29T02:27:06.023424+00:00,true,2026-04-25T02:27:06.023424+00:00,true,false,N/A,N/A
user-product-201,arn:aws:iam::123456789012:user/user-product-201,2025-04-29T02:27:06.023424+00:00,true,2026-04-28T02:27:06.023424+00:00,true,true,2026-02-26T02:27:06.023424+00:00,2026-02-27T02:27:06.023424+00:00
user-engineering-202,arn:aws:iam::123456789012:user/user-engineering-202,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,true,false,N/A,N/A
user-security-203,arn:aws:iam::123456789012:user/user-security-203,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,false,false,N/A,N/A
user-engineering-204,arn:aws:iam::123456789012:user/user-engineering-204,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,true,false,N/A,N/A
user-hr-205,arn:aws:iam::123456789012:user/user-hr-205,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,true,true,2026-03-21T02:27:06.023424+00:00,2026-03-22T02:27:06.023424+00:00
user-finance-206,arn:aws:iam::123456789012:user/user-finance-206,2025-04-29T02:27:06.023424+00:00,true,2026-04-24T02:27:06.023424+00:00,false,true,2026-02-08T02:27:06.023424+00:00,2026-02-09T02:27:06.023424+00:00
user-product-207,arn:aws:iam::123456789012:user/user-product-207,2025-04-29T02:27:06.023424+00:00,true,2026-04-24T02:27:06.023424+00:00,true,true,2026-03-30T02:27:06.023424+00:00,2026-03-31T02:27:06.023424+00:00
user-product-208,arn:aws:iam::123456789012:user/user-product-208,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,true,false,N/A,N/A
user-hr-209,arn:aws:iam::123456789012:user/user-hr-209,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,false,true,2026-01-12T02:27:06.023424+00:00,2026-01-13T02:27:06.023424+00:00
user-devops-210,arn:aws:iam::123456789012:user/user-devops-210,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,true,true,2026-04-15T02:27:06.023424+00:00,2026-04-16T02:27:06.023424+00:00
user-security-211,arn:aws:iam::123456789012:user/user-security-211,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,true,false,N/A,N/A
user-engineering-212,arn:aws:iam::123456789012:user/user-engineering-212,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,false,true,2026-01-06T02:27:06.023424+00:00,2026-01-07T02:27:06.023424+00:00
user-finance-213,arn:aws:iam::123456789012:user/user-finance-213,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,true,false,N/A,N/A
user-hr-214,arn:aws:iam::123456789012:user/user-hr-214,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,true,true,2026-03-01T02:27:06.023424+00:00,2026-03-02T02:27:06.023424+00:00
user-devops-215,arn:aws:iam::123456789012:user/user-devops-215,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,false,true,2026-04-19T02:27:06.023424+00:00,2026-04-20T02:27:06.023424+00:00
user-devops-216,arn:aws:iam::123456789012:user/user-devops-216,2025-04-29T02:27:06.023424+00:00,true,2026-04-25T02:27:06.023424+00:00,true,false,N/A,N/A
user-hr-217,arn:aws:iam::123456789012:user/user-hr-217,2025-04-29T02:27:06.023424+00:00,true,2026-04-21T02:27:06.023424+00:00,true,false,N/A,N/A
user-security-218,arn:aws:iam::123456789012:user/user-security-218,2025-04-29T02:27:06.023424+00:00,true,2026-04-24T02:27:06.023424+00:00,true,false,N/A,N/A
user-hr-219,arn:aws:iam::123456789012:user/user-hr-219,2025-04-29T02:27:06.023424+00:00,true,2026-04-25T02:27:06.023424+00:00,true,true,2025-11-03T02:27:06.023424+00:00,2025-11-04T02:27:06.023424+00:00
user-security-220,arn:aws:iam::123456789012:user/user-security-220,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,true,false,N/A,N/A
user-security-221,arn:aws:iam::123456789012:user/user-security-221,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,true,true,2026-01-09T02:27:06.023424+00:00,2026-01-10T02:27:06.023424+00:00
user-finance-222,arn:aws:iam::123456789012:user/user-finance-222,2025-04-29T02:27:06.023424+00:00,true,2026-04-24T02:27:06.023424+00:00,true,false,N/A,N/A
user-engineering-223,arn:aws:iam::123456789012:user/user-engineering-223,2025-04-29T02:27:06.023424+00:00,true,2026-04-22T02:27:06.023424+00:00,true,true,2026-01-09T02:27:06.023424+00:00,2026-01-10T02:27:06.023424+00:00
user-hr-224,arn:aws:iam::123456789012:user/user-hr-224,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,true,true,2026-01-22T02:27:06.023424+00:00,2026-01-23T02:27:06.023424+00:00
user-engineering-225,arn:aws:iam::123456789012:user/user-engineering-225,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,true,true,2026-04-18T02:27:06.023424+00:00,2026-04-19T02:27:06.023424+00:00
user-finance-226,arn:aws:iam::123456789012:user/user-finance-226,2025-04-29T02:27:06.023424+00:00,true,2026-04-24T02:27:06.023424+00:00,false,false,N/A,N/A
user-engineering-227,arn:aws:iam::123456789012:user/user-engineering-227,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,true,true,2026-04-10T02:27:06.023424+00:00,2026-04-11T02:27:06.023424+00:00
user-finance-228,arn:aws:iam::123456789012:user/user-finance-228,2025-04-29T02:27:06.023424+00:00,true,2026-04-22T02:27:06.023424+00:00,false,false,N/A,N/A
user-product-229,arn:aws:iam::123456789012:user/user-product-229,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,false,false,N/A,N/A
user-security-230,arn:aws:iam::123456789012:user/user-security-230,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,true,false,N/A,N/A
user-hr-231,arn:aws:iam::123456789012:user/user-hr-231,2025-04-29T02:27:06.023424+00:00,true,2026-04-28T02:27:06.023424+00:00,true,true,2026-01-12T02:27:06.023424+00:00,2026-01-13T02:27:06.023424+00:00
user-security-232,arn:aws:iam::123456789012:user/user-security-232,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,false,true,2025-11-04T02:27:06.023424+00:00,2025-11-05T02:27:06.023424+00:00
user-security-233,arn:aws:iam::123456789012:user/user-security-233,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,true,false,N/A,N/A
user-finance-234,arn:aws:iam::123456789012:user/user-finance-234,2025-04-29T02:27:06.023424+00:00,true,2026-04-22T02:27:06.023424+00:00,false,true,2025-12-21T02:27:06.023424+00:00,2025-12-22T02:27:06.023424+00:00
user-security-235,arn:aws:iam::123456789012:user/user-security-235,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,true,true,2026-04-07T02:27:06.023424+00:00,2026-04-08T02:27:06.023424+00:00
user-hr-236,arn:aws:iam::123456789012:user/user-hr-236,2025-04-29T02:27:06.023424+00:00,true,2026-04-25T02:27:06.023424+00:00,true,true,2026-02-13T02:27:06.023424+00:00,2026-02-14T02:27:06.023424+00:00
user-security-237,arn:aws:iam::123456789012:user/user-security-237,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,true,true,2025-10-31T02:27:06.023424+00:00,2025-11-01T02:27:06.023424+00:00
user-security-238,arn:aws:iam::123456789012:user/user-security-238,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,true,true,2026-01-19T02:27:06.023424+00:00,2026-01-20T02:27:06.023424+00:00
user-security-239,arn:aws:iam::123456789012:user/user-security-239,2025-04-29T02:27:06.023424+00:00,true,2026-04-28T02:27:06.023424+00:00,true,false,N/A,N/A
user-engineering-240,arn:aws:iam::123456789012:user/user-engineering-240,2025-04-29T02:27:06.023424+00:00,true,2026-04-21T02:27:06.023424+00:00,true,true,2026-02-28T02:27:06.023424+00:00,2026-03-01T02:27:06.023424+00:00
user-security-241,arn:aws:iam::123456789012:user/user-security-241,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,true,true,2026-02-07T02:27:06.023424+00:00,2026-02-08T02:27:06.023424+00:00
user-finance-242,arn:aws:iam::123456789012:user/user-finance-242,2025-04-29T02:27:06.023424+00:00,true,2026-04-28T02:27:06.023424+00:00,true,true,2026-02-05T02:27:06.023424+00:00,2026-02-06T02:27:06.023424+00:00
user-security-243,arn:aws:iam::123456789012:user/user-security-243,2025-04-29T02:27:06.023424+00:00,true,2026-04-24T02:27:06.023424+00:00,true,false,N/A,N/A
user-devops-244,arn:aws:iam::123456789012:user/user-devops-244,2025-04-29T02:27:06.023424+00:00,true,2026-04-25T02:27:06.023424+00:00,true,true,2025-12-13T02:27:06.023424+00:00,2025-12-14T02:27:06.023424+00:00
user-security-245,arn:aws:iam::123456789012:user/user-security-245,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,true,false,N/A,N/A
user-engineering-246,arn:aws:iam::123456789012:user/user-engineering-246,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,false,true,2025-12-06T02:27:06.023424+00:00,2025-12-07T02:27:06.023424+00:00
user-devops-247,arn:aws:iam::123456789012:user/user-devops-247,2025-04-29T02:27:06.023424+00:00,true,2026-04-21T02:27:06.023424+00:00,false,true,2026-03-08T02:27:06.023424+00:00,2026-03-09T02:27:06.023424+00:00
user-devops-248,arn:aws:iam::123456789012:user/user-devops-248,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,true,true,2026-01-24T02:27:06.023424+00:00,2026-01-25T02:27:06.023424+00:00
user-devops-249,arn:aws:iam::123456789012:user/user-devops-249,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,true,true,2026-03-19T02:27:06.023424+00:00,2026-03-20T02:27:06.023424+00:00
