user,arn,user_creation_time,password_enabled,password_last_used,mfa_active,access_key_1_active,access_key_1_last_rotated,access_key_1_last_used_date
user-product-375,arn:aws:iam::123456789012:user/user-product-375,2025-04-29T02:27:06.023424+00:00,true,2026-04-25T02:27:06.023424+00:00,true,true,2025-12-04T02:27:06.023424+00:00,2025-12-05T02:27:06.023424+00:00
user-security-376,arn:aws:iam::123456789012:user/user-security-376,2025-04-29T02:27:06.023424+00:00,true,2026-04-21T02:27:06.023424+00:00,true,true,2026-04-11T02:27:06.023424+00:00,2026-04-12T02:27:06.023424+00:00
user-security-377,arn:aws:iam::123456789012:user/user-security-377,2025-04-29T02:27:06.023424+00:00,true,2026-04-22T02:27:06.023424+00:00,true,true,2026-03-26T02:27:06.023424+00:00,2026-03-27T02:27:06.023424+00:00
user-engineering-378,arn:aws:iam::123456789012:user/user-engineering-378,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,true,false,N/A,N/A
user-product-379,arn:aws:iam::123456789012:user/user-product-379,2025-04-29T02:27:06.023424+00:00,true,2026-04-24T02:27:06.023424+00:00,true,false,N/A,N/A
user-product-380,arn:aws:iam::123456789012:user/user-product-380,2025-04-29T02:27:06.023424+00:00,true,2026-04-28T02:27:06.023424+00:00,true,true,2026-01-07T02:27:06.023424+00:00,2026-01-08T02:27:06.023424+00:00
user-devops-381,arn:aws:iam::123456789012:user/user-devops-381,2025-04-29T02:27:06.023424+00:00,true,2026-04-21T02:27:06.023424+00:00,false,true,2026-04-04T02:27:06.023424+00:00,2026-04-05T02:27:06.023424+00:00
user-security-382,arn:aws:iam::123456789012:user/user-security-382,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,false,true,2025-12-19T02:27:06.023424+00:00,2025-12-20T02:27:06.023424+00:00
user-security-383,arn:aws:iam::123456789012:user/user-security-383,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,false,true,2026-01-03T02:27:06.023424+00:00,2026-01-04T02:27:06.023424+00:00
user-product-384,arn:aws:iam::123456789012:user/user-product-384,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,true,true,2026-03-17T02:27:06.023424+00:00,2026-03-18T02:27:06.023424+00:00
user-security-385,arn:aws:iam::123456789012:user/user-security-385,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,true,true,2026-03-22T02:27:06.023424+00:00,2026-03-23T02:27:06.023424+00:00
user-hr-386,arn:aws:iam::123456789012:user/user-hr-386,2025-04-29T02:27:06.023424+00:00,true,2026-04-22T02:27:06.023424+00:00,false,true,2026-03-24T02:27:06.023424+00:00,2026-03-25T02:27:06.023424+00:00
user-devops-387,arn:aws:iam::123456789012:user/user-devops-387,2025-04-29T02:27:06.023424+00:00,true,2026-04-24T02:27:06.023424+00:00,true,true,2026-04-10T02:27:06.023424+00:00,2026-04-11T02:27:06.023424+00:00
user-hr-388,arn:aws:iam::123456789012:user/user-hr-388,2025-04-29T02:27:06.023424+00:00,true,2026-04-24T02:27:06.023424+00:00,true,false,N/A,N/A
user-product-389,arn:aws:iam::123456789012:user/user-product-389,2025-04-29T02:27:06.023424+00:00,true,2026-04-28T02:27:06.023424+00:00,true,true,2025-11-18T02:27:06.023424+00:00,2025-11-19T02:27:06.023424+00:00
user-security-390,arn:aws:iam::123456789012:user/user-security-390,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,true,false,N/A,N/A
user-devops-391,arn:aws:iam::123456789012:user/user-devops-391,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,false,false,N/A,N/A
user-finance-392,arn:aws:iam::123456789012:user/user-finance-392,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,true,true,2025-11-04T02:27:06.023424+00:00,2025-11-05T02:27:06.023424+00:00
user-security-393,arn:aws:iam::123456789012:user/user-security-393,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,true,true,2026-01-22T02:27:06.023424+00:00,2026-01-23T02:27:06.023424+00:00
user-finance-394,arn:aws:iam::123456789012:user/user-finance-394,2025-04-29T02:27:06.023424+00:00,true,2026-04-21T02:27:06.023424+00:00,false,true,2025-12-15T02:27:06.023424+00:00,2025-12-16T02:27:06.023424+00:00
user-product-395,arn:aws:iam::123456789012:user/user-product-395,2025-04-29T02:27:06.023424+00:00,true,2026-04-21T02:27:06.023424+00:00,true,false,N/A,N/A
user-engineering-396,arn:aws:iam::123456789012:user/user-engineering-396,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,true,true,2026-02-11T02:27:06.023424+00:00,2026-02-12T02:27:06.023424+00:00
user-hr-397,arn:aws:iam::123456789012:user/user-hr-397,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,false,true,2026-04-08T02:27:06.023424+00:00,2026-04-09T02:27:06.023424+00:00
user-product-398,arn:aws:iam::123456789012:user/user-product-398,2025-04-29T02:27:06.023424+00:00,true,2026-04-21T02:27:06.023424+00:00,true,true,2026-04-25T02:27:06.023424+00:00,2026-04-26T02:27:06.023424+00:00
user-engineering-399,arn:aws:iam::123456789012:user/user-engineering-399,2025-04-29T02:27:06.023424+00:00,true,2026-04-22T02:27:06.023424+00:00,true,true,2025-11-12T02:27:06.023424+00:00,2025-11-13T02:27:06.023424+00:00
user-finance-400,arn:aws:iam::123456789012:user/user-finance-400,2025-04-29T02:27:06.023424+00:00,true,2026-04-21T02:27:06.023424+00:00,true,false,N/A,N/A
user-engineering-401,arn:aws:iam::123456789012:user/user-engineering-401,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,true,true,2025-12-16T02:27:06.023424+00:00,2025-12-17T02:27:06.023424+00:00
user-hr-402,arn:aws:iam::123456789012:user/user-hr-402,2025-04-29T02:27:06.023424+00:00,true,2026-04-25T02:27:06.023424+00:00,true,true,2025-11-05T02:27:06.023424+00:00,2025-11-06T02:27:06.023424+00:00
user-hr-403,arn:aws:iam::123456789012:user/user-hr-403,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,true,true,2026-01-08T02:27:06.023424+00:00,2026-01-09T02:27:06.023424+00:00
user-devops-404,arn:aws:iam::123456789012:user/user-devops-404,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,true,false,N/A,N/A
user-finance-405,arn:aws:iam::123456789012:user/user-finance-405,2025-04-29T02:27:06.023424+00:00,true,2026-04-28T02:27:06.023424+00:00,true,true,2026-04-20T02:27:06.023424+00:00,2026-04-21T02:27:06.023424+00:00
user-hr-406,arn:aws:iam::123456789012:user/user-hr-406,2025-04-29T02:27:06.023424+00:00,true,2026-04-25T02:27:06.023424+00:00,false,false,N/A,N/A
user-security-407,arn:aws:iam::123456789012:user/user-security-407,2025-04-29T02:27:06.023424+00:00,true,2026-04-21T02:27:06.023424+00:00,true,false,N/A,N/A
user-hr-408,arn:aws:iam::123456789012:user/user-hr-408,2025-04-29T02:27:06.023424+00:00,true,2026-04-21T02:27:06.023424+00:00,true,false,N/A,N/A
user-hr-409,arn:aws:iam::123456789012:user/user-hr-409,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,true,false,N/A,N/A
user-engineering-410,arn:aws:iam::123456789012:user/user-engineering-410,2025-04-29T02:27:06.023424+00:00,true,2026-04-28T02:27:06.023424+00:00,true,true,2026-02-13T02:27:06.023424+00:00,2026-02-14T02:27:06.023424+00:00
user-engineering-411,arn:aws:iam::123456789012:user/user-engineering-411,2025-04-29T02:27:06.023424+00:00,true,2026-04-25T02:27:06.023424+00:00,false,true,2025-11-30T02:27:06.023424+00:00,2025-12-01T02:27:06.023424+00:00
user-hr-412,arn:aws:iam::123456789012:user/user-hr-412,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,false,true,2026-03-02T02:27:06.023424+00:00,2026-03-03T02:27:06.023424+00:00
user-devops-413,arn:aws:iam::123456789012:user/user-devops-413,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,true,false,N/A,N/A
user-security-414,arn:aws:iam::123456789012:user/user-security-414,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,true,true,2025-12-31T02:27:06.023424+00:00,2026-01-01T02:27:06.023424+00:00
user-hr-415,arn:aws:iam::123456789012:user/user-hr-415,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,true,true,2025-11-19T02:27:06.023424+00:00,2025-11-20T02:27:06.023424+00:00
user-hr-416,arn:aws:iam::123456789012:user/user-hr-416,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,true,false,N/A,N/A
user-hr-417,arn:aws:iam::123456789012:user/user-hr-417,2025-04-29T02:27:06.023424+00:00,true,2026-04-22T02:27:06.023424+00:00,true,true,2025-11-25T02:27:06.023424+00:00,2025-11-26T02:27:06.023424+00:00
user-engineering-418,arn:aws:iam::123456789012:user/user-engineering-418,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,true,false,N/A,N/A
user-engineering-419,arn:aws:iam::123456789012:user/user-engineering-419,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,true,true,2025-12-18T02:27:06.023424+00:00,2025-12-19T02:27:06.023424+00:00
user-product-420,arn:aws:iam::123456789012:user/user-product-420,2025-04-29T02:27:06.023424+00:00,true,2026-04-24T02:27:06.023424+00:00,true,false,N/A,N/A
user-devops-421,arn:aws:iam::123456789012:user/user-devops-421,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,false,false,N/A,N/A
user-security-422,arn:aws:iam::123456789012:user/user-security-422,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,true,false,N/A,N/A
user-devops-423,arn:aws:iam::123456789012:user/user-devops-423,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,false,true,2026-04-29T02:27:06.023424+00:00,2026-04-30T02:27:06.023424+00:00
user-engineering-424,arn:aws:iam::123456789012:user/user-engineering-424,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,false,true,2025-12-19T02:27:06.023424+00:00,2025-12-20T02:27:06.023424+00:00
user-engineering-425,arn:aws:iam::123456789012:user/user-engineering-425,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,false,true,2026-04-28T02:27:06.023424+00:00,2026-04-29T02:27:06.023424+00:00
user-finance-426,arn:aws:iam::123456789012:user/user-finance-426,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,true,false,N/A,N/A
user-security-427,arn:aws:iam::123456789012:user/user-security-427,2025-04-29T02:27:06.023424+00:00,true,2026-04-21T02:27:06.023424+00:00,true,false,N/A,N/A
user-finance-428,arn:aws:iam::123456789012:user/user-finance-428,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,true,false,N/A,N/A
user-product-429,arn:aws:iam::123456789012:user/user-product-429,2025-04-29T02:27:06.023424+00:00,true,2026-04-22T02:27:06.023424+00:00,false,true,2026-01-17T02:27:06.023424+00:00,2026-01-18T02:27:06.023424+00:00
user-engineering-430,arn:aws:iam::123456789012:user/user-engineering-430,2025-04-29T02:27:06.023424+00:00,true,2026-04-22T02:27:06.023424+00:00,false,true,2026-02-10T02:27:06.023424+00:00,2026-02-11T02:27:06.023424+00:00
user-finance-431,arn:aws:iam::123456789012:user/user-finance-431,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,false,true,2026-02-21T02:27:06.023424+00:00,2026-02-22T02:27:06.023424+00:00
user-product-432,arn:aws:iam::123456789012:user/user-product-432,2025-04-29T02:27:06.023424+00:00,true,2026-04-21T02:27:06.023424+00:00,true,true,2025-12-05T02:27:06.023424+00:00,2025-12-06T02:27:06.023424+00:00
user-product-433,arn:aws:iam::123456789012:user/user-product-433,2025-04-29T02:27:06.023424+00:00,true,2026-04-21T02:27:06.023424+00:00,true,true,2026-04-19T02:27:06.023424+00:00,2026-04-20T02:27:06.023424+00:00
user-product-434,arn:aws:iam::123456789012:user/user-product-434,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,false,true,2026-01-05T02:27:06.023424+00:00,2026-01-06T02:27:06.023424+00:00
user-product-435,arn:aws:iam::123456789012:user/user-product-435,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,false,true,2025-12-10T02:27:06.023424+00:00,2025-12-11T02:27:06.023424+00:00
user-hr-436,arn:aws:iam::123456789012:user/user-hr-436,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,false,true,2026-04-12T02:27:06.023424+00:00,2026-04-13T02:27:06.023424+00:00
user-engineering-437,arn:aws:iam::123456789012:user/user-engineering-437,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,true,true,2026-03-31T02:27:06.023424+00:00,2026-04-01T02:27:06.023424+00:00
user-hr-438,arn:aws:iam::123456789012:user/user-hr-438,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,true,true,2025-11-26T02:27:06.023424+00:00,2025-11-27T02:27:06.023424+00:00
user-product-439,arn:aws:iam::123456789012:user/user-product-439,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,true,true,2026-04-24T02:27:06.023424+00:00,2026-04-25T02:27:06.023424+00:00
user-security-440,arn:aws:iam::123456789012:user/user-security-440,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,true,false,N/A,N/A
user-hr-441,arn:aws:iam::123456789012:user/user-hr-441,2025-04-29T02:27:06.023424+00:00,true,2026-04-21T02:27:06.023424+00:00,false,true,2026-01-07T02:27:06.023424+00:00,2026-01-08T02:27:06.023424+00:00
user-hr-442,arn:aws:iam::123456789012:user/user-hr-442,2025-04-29T02:27:06.023424+00:00,true,2026-04-22T02:27:06.023424+00:00,false,false,N/A,N/A
user-product-443,arn:aws:iam::123456789012:user/user-product-443,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,false,true,2025-12-07T02:27:06.023424+00:00,2025-12-08T02:27:06.023424+00:00
user-engineering-444,arn:aws:iam::123456789012:user/user-engineering-444,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,true,false,N/A,N/A
user-engineering-445,arn:aws:iam::123456789012:user/user-engineering-445,2025-04-29T02:27:06.023424+00:00,true,2026-04-28T02:27:06.023424+00:00,true,false,N/A,N/A
user-product-446,arn:aws:iam::123456789012:user/user-product-446,2025-04-29T02:27:06.023424+00:00,true,2026-04-22T02:27:06.023424+00:00,true,true,2025-12-08T02:27:06.023424+00:00,2025-12-09T02:27:06.023424+00:00
user-finance-447,arn:aws:iam::123456789012:user/user-finance-447,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,false,true,2026-03-06T02:27:06.023424+00:00,2026-03-07T02:27:06.023424+00:00
user-security-448,arn:aws:iam::123456789012:user/user-security-448,2025-04-29T02:27:06.023424+00:00,true,2026-04-21T02:27:06.023424+00:00,true,true,2026-04-22T02:27:06.023424+00:00,2026-04-23T02:27:06.023424+00:00
user-security-449,arn:aws:iam::123456789012:user/user-security-449,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,true,true,2025-12-13T02:27:06.023424+00:00,2025-12-14T02:27:06.023424+00:00
user-devops-450,arn:aws:iam::123456789012:user/user-devops-450,2025-04-29T02:27:06.023424+00:00,true,2026-04-24T02:27:06.023424+00:00,true,true,2025-12-31T02:27:06.023424+00:00,2026-01-01T02:27:06.023424+00:00
user-security-451,arn:aws:iam::123456789012:user/user-security-451,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,true,true,2026-03-12T02:27:06.023424+00:00,2026-03-13T02:27:06.023424+00:00
user-devops-452,arn:aws:iam::123456789012:user/user-devops-452,2025-04-29T02:27:06.023424+00:00,true,2026-04-28T02:27:06.023424+00:00,true,true,2026-01-21T02:27:06.023424+00:00,2026-01-22T02:27:06.023424+00:00
user-product-453,arn:aws:iam::123456789012:user/user-product-453,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,true,true,2026-02-25T02:27:06.023424+00:00,2026-02-26T02:27:06.023424+00:00
user-product-454,arn:aws:iam::123456789012:user/user-product-454,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,true,true,2025-11-09T02:27:06.023424+00:00,2025-11-10T02:27:06.023424+00:00
user-finance-455,arn:aws:iam::123456789012:user/user-finance-455,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,true,false,N/A,N/A
user-devops-456,arn:aws:iam::123456789012:user/user-devops-456,2025-04-29T02:27:06.023424+00:00,true,2026-04-28T02:27:06.023424+00:00,true,true,2025-12-26T02:27:06.023424+00:00,2025-12-27T02:27:06.023424+00:00
user-finance-457,arn:aws:iam::123456789012:user/user-finance-457,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,true,true,2025-12-22T02:27:06.023424+00:00,2025-12-23T02:27:06.023424+00:00
user-devops-458,arn:aws:iam::123456789012:user/user-devops-458,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,true,false,N/A,N/A
user-devops-459,arn:aws:iam::123456789012:user/user-devops-459,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,true,true,2026-03-13T02:27:06.023424+00:00,2026-03-14T02:27:06.023424+00:00
user-hr-460,arn:aws:iam::123456789012:user/user-hr-460,2025-04-29T02:27:06.023424+00:00,true,2026-04-21T02:27:06.023424+00:00,false,true,2025-11-13T02:27:06.023424+00:00,2025-11-14T02:27:06.023424+00:00
user-security-461,arn:aws:iam::123456789012:user/user-security-461,2025-04-29T02:27:06.023424+00:00,true,2026-04-25T02:27:06.023424+00:00,true,true,2025-11-08T02:27:06.023424+00:00,2025-11-09T02:27:06.023424+00:00
user-devops-462,arn:aws:iam::123456789012:user/user-devops-462,2025-04-29T02:27:06.023424+00:00,true,2026-04-24T02:27:06.023424+00:00,false,true,2025-12-21T02:27:06.023424+00:00,2025-12-22T02:27:06.023424+00:00
user-hr-463,arn:aws:iam::123456789012:user/user-hr-463,2025-04-29T02:27:06.023424+00:00,true,2026-04-22T02:27:06.023424+00:00,true,false,N/A,N/A
user-product-464,arn:aws:iam::123456789012:user/user-product-464,2025-04-29T02:27:06.023424+00:00,true,2026-04-25T02:27:06.023424+00:00,true,true,2025-12-10T02:27:06.023424+00:00,2025-12-11T02:27:06.023424+00:00
user-engineering-465,arn:aws:iam::123456789012:user/user-engineering-465,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,true,false,N/A,N/A
user-hr-466,arn:aws:iam::123456789012:user/user-hr-466,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,true,true,2026-04-04T02:27:06.023424+00:00,2026-04-05T02:27:06.023424+00:00
user-engineering-467,arn:aws:iam::123456789012:user/user-engineering-467,2025-04-29T02:27:06.023424+00:00,true,2026-04-28T02:27:06.023424+00:00,true,true,2026-01-25T02:27:06.023424+00:00,2026-01-26T02:27:06.023424+00:00
user-devops-468,arn:aws:iam::123456789012:user/user-devops-468,2025-04-29T02:27:06.023424+00:00,true,2026-04-22T02:27:06.023424+00:00,false,false,N/A,N/A
user-finance-469,arn:aws:iam::123456789012:user/user-finance-469,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,false,true,2026-01-18T02:27:06.023424+00:00,2026-01-19T02:27:06.023424+00:00
user-devops-470,arn:aws:iam::123456789012:user/user-devops-470,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,true,true,2026-03-12T02:27:06.023424+00:00,2026-03-13T02:27:06.023424+00:00
user-hr-471,arn:aws:iam::123456789012:user/user-hr-471,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,true,true,2026-01-13T02:27:06.023424+00:00,2026-01-14T02:27:06.023424+00:00
user-finance-472,arn:aws:iam::123456789012:user/user-finance-472,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,false,true,2026-01-13T02:27:06.023424+00:00,2026-01-14T02:27:06.023424+00:00
user-security-473,arn:aws:iam::123456789012:user/user-security-473,2025-04-29T02:27:06.023424+00:00,true,2026-04-28T02:27:06.023424+00:00,false,false,N/A,N/A
user-engineering-474,arn:aws:iam::123456789012:user/user-engineering-474,2025-04-29T02:27:06.023424+00:00,true,2026-04-25T02:27:06.023424+00:00,true,true,2026-03-24T02:27:06.023424+00:00,2026-03-25T02:27:06.023424+00:00
user-finance-475,arn:aws:iam::123456789012:user/user-finance-475,2025-04-29T02:27:06.023424+00:00,true,2026-04-28T02:27:06.023424+00:00,false,true,2026-01-06T02:27:06.023424+00:00,2026-01-07T02:27:06.023424+00:00
user-engineering-476,arn:aws:iam::123456789012:user/user-engineering-476,2025-04-29T02:27:06.023424+00:00,true,2026-04-22T02:27:06.023424+00:00,true,false,N/A,N/A
user-product-477,arn:aws:iam::123456789012:user/user-product-477,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,false,true,2026-02-12T02:27:06.023424+00:00,2026-02-13T02:27:06.023424+00:00
user-finance-478,arn:aws:iam::123456789012:user/user-finance-478,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,false,true,2026-02-15T02:27:06.023424+00:00,2026-02-16T02:27:06.023424+00:00
user-hr-479,arn:aws:iam::123456789012:user/user-hr-479,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,false,true,2026-04-23T02:27:06.023424+00:00,2026-04-24T02:27:06.023424+00:00
user-security-480,arn:aws:iam::123456789012:user/user-security-480,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,true,true,2025-11-09T02:27:06.023424+00:00,2025-11-10T02:27:06.023424+00:00
user-product-481,arn:aws:iam::123456789012:user/user-product-481,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,true,false,N/A,N/A
user-devops-482,arn:aws:iam::123456789012:user/user-devops-482,2025-04-29T02:27:06.023424+00:00,true,2026-04-28T02:27:06.023424+00:00,true,true,2025-11-27T02:27:06.023424+00:00,2025-11-28T02:27:06.023424+00:00
user-devops-483,arn:aws:iam::123456789012:user/user-devops-483,2025-04-29T02:27:06.023424+00:00,true,2026-04-25T02:27:06.023424+00:00,true,true,2025-12-25T02:27:06.023424+00:00,2025-12-26T02:27:06.023424+00:00
user-product-484,arn:aws:iam::123456789012:user/user-product-484,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,true,false,N/A,N/A
user-engineering-485,arn:aws:iam::123456789012:user/user-engineering-485,2025-04-29T02:27:06.023424+00:00,true,2026-04-20T02:27:06.023424+00:00,true,false,N/A,N/A
user-hr-486,arn:aws:iam::123456789012:user/user-hr-486,2025-04-29T02:27:06.023424+00:00,true,2026-04-21T02:27:06.023424+00:00,true,true,2026-01-08T02:27:06.023424+00:00,2026-01-09T02:27:06.023424+00:00
user-security-487,arn:aws:iam::123456789012:user/user-security-487,2025-04-29T02:27:06.023424+00:00,true,2026-04-25T02:27:06.023424+00:00,true,true,2025-11-06T02:27:06.023424+00:00,2025-11-07T02:27:06.023424+00:00
user-hr-488,arn:aws:iam::123456789012:user/user-hr-488,2025-04-29T02:27:06.023424+00:00,true,2026-04-27T02:27:06.023424+00:00,true,true,2026-01-20T02:27:06.023424+00:00,2026-01-21T02:27:06.023424+00:00
user-finance-489,arn:aws:iam::123456789012:user/user-finance-489,2025-04-29T02:27:06.023424+00:00,true,2026-04-23T02:27:06.023424+00:00,true,false,N/A,N/A
user-hr-490,arn:aws:iam::123456789012:user/user-hr-490,2025-04-29T02:27:06.023424+00:00,true,2026-04-21T02:27:06.023424+00:00,true,true,2026-02-13T02:27:06.023424+00:00,2026-02-14T02:27:06.023424+00:00
user-hr-491,arn:aws:iam::123456789012:user/user-hr-491,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,true,false,N/A,N/A
user-finance-492,arn:aws:iam::123456789012:user/user-finance-492,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,true,false,N/A,N/A
user-devops-493,arn:aws:iam::123456789012:user/user-devops-493,2025-04-29T02:27:06.023424+00:00,true,2026-04-28T02:27:06.023424+00:00,true,false,N/A,N/A
user-hr-494,arn:aws:iam::123456789012:user/user-hr-494,2025-04-29T02:27:06.023424+00:00,true,2026-04-24T02:27:06.023424+00:00,false,true,2026-01-31T02:27:06.023424+00:00,2026-02-01T02:27:06.023424+00:00
user-product-495,arn:aws:iam::123456789012:user/user-product-495,2025-04-29T02:27:06.023424+00:00,true,2026-04-24T02:27:06.023424+00:00,false,false,N/A,N/A
user-security-496,arn:aws:iam::123456789012:user/user-security-496,2025-04-29T02:27:06.023424+00:00,true,2026-04-26T02:27:06.023424+00:00,true,true,2026-03-31T02:27:06.023424+00:00,2026-04-01T02:27:06.023424+00:00
user-finance-497,arn:aws:iam::123456789012:user/user-finance-497,2025-04-29T02:27:06.023424+00:00,true,2026-04-24T02:27:06.023424+00:00,false,true,2026-02-23T02:27:06.023424+00:00,2026-02-24T02:27:06.023424+00:00
user-product-498,arn:aws:iam::123456789012:user/user-product-498,2025-04-29T02:27:06.023424+00:00,true,2026-04-24T02:27:06.023424+00:00,false,true,2026-01-21T02:27:06.023424+00:00,2026-01-22T02:27:06.023424+00:00
user-product-499,arn:aws:iam::123456789012:user/user-product-499,2025-04-29T02:27:06.023424+00:00,true,2026-04-25T02:27:06.023424+00:00,true,false,N/A,N/A
user-product-500,arn:aws:iam::123456789012:user/user-product-500,2025-04-29T02:27:06.023424+00:00,true,2026-04-19T02:27:06.023424+00:00,true,true,2025-12-12T02:27:06.023424+00:00,2025-12-13T02:27:06.023424+00:00
